BRANDS,CATEGORY_TAGS,CITY,ENCLOSED,INCLUDES_PARKING_LOT,LATITUDE,LOCATION_NAME,LONGITUDE,MEDIAN_DWELL,NAICS_CODE,NORMALIZED_VISITS_BY_TOTAL_VISITORS,NORMALIZED_VISITS_BY_TOTAL_VISITS,POSTAL_CODE,RAW_VISITOR_COUNTS,RAW_VISIT_COUNTS,REGION,STREET_ADDRESS,SUB_CATEGORY,TOP_CATEGORY,dwell_5_20,dwell_lt5,dwell_61_240,dwell_gt240,dwell_21_60,dwell_total_obs,peak_hour,evening_share,avg_daily_visits,max_daily_visits,std_daily_visits,dwell_lt5_share,dwell_5_20_share,dwell_21_60_share,dwell_61_240_share,dwell_gt240_share,fast_food_behavior_score,visit_volume_score,stability_score,zip_restaurant_count,competition_score,fast_food_behavior_score_norm
,"American Food,Italian Food,Pizza",Boston,False,False,42.346932,The Salty Pig,-71.076111,98.0,722511,0.000707699818,4.875236038e-05,2116.0,26.0,120.0,MA,130 Dartmouth St,Full-Service Restaurants,Restaurants and Other Eating Places,10,49,35,15,9,118.0,8,0.13740458015267176,3.935483870967742,6.0,1.1340900536288352,0.4152542372881356,0.0847457627118644,0.07627118644067797,0.2966101694915254,0.1271186440677966,0.2830508474576271,0.002812640336571415,0.9956222213208415,81,0.012345679012345734,0.4717514124293785
,"BBQ and Southern Food,Fine Dining,Korean Food",Boston,False,False,42.348509,Naksan BBQ,-71.139138,60.0,722511,0.001371782669,9.490048118e-05,2135.0,131.0,234.0,MA,1414 Commonwealth Ave,Full-Service Restaurants,Restaurants and Other Eating Places,6,137,34,15,39,231.0,16,0.3060200668896321,7.548387096774194,16.0,2.3805489970961404,0.5930735930735931,0.025974025974025976,0.16883116883116883,0.1471861471861472,0.06493506493506493,0.36623376623376624,0.00550710250774067,0.9899227322345285,8,0.9135802469135803,0.6103896103896105
,"Chicken,Mexican Food,Steak House",Boston,False,False,42.349676,La Neta,-71.083062,20.0,722511,0.001024575523,7.021359368e-05,2116.0,165.0,174.0,MA,255 Newbury St,Full-Service Restaurants,Restaurants and Other Eating Places,17,113,26,0,17,173.0,16,0.14682539682539683,5.741935483870968,9.0,2.10939131926088,0.653179190751445,0.09826589595375723,0.09826589595375723,0.15028901734104047,0.0,0.4312138728323699,0.004088964522914746,0.9911626128046763,81,0.012345679012345734,0.7186897880539499
,,Boston,False,False,42.341315,Big H Deli Soup Line,-71.087138,6.0,722511,0.002476218702,0.0001707783652,2115.0,232.0,422.0,MA,301 Huntington Ave,Full-Service Restaurants,Restaurants and Other Eating Places,33,347,11,12,18,421.0,18,0.45321100917431195,13.32258064516129,47.0,7.415707378323104,0.8242280285035629,0.07838479809976247,0.04275534441805225,0.026128266033254157,0.028503562945368172,0.5258907363420426,0.009950601526861898,0.9668992460683248,75,0.0864197530864198,0.8764845605700711
,American Food,Boston,True,False,42.358004,Parker's Restaurant,-71.060007,1.0,722511,0.002004652263,0.0001374603222,2108.0,276.0,341.0,MA,60 School St,Full-Service Restaurants,Restaurants and Other Eating Places,13,302,13,7,3,338.0,17,0.27816091954022987,10.67741935483871,30.0,5.7214204009831935,0.893491124260355,0.038461538461538464,0.008875739644970414,0.038461538461538464,0.020710059171597635,0.5514792899408283,0.0080361152473469,0.9746464488037547,31,0.6296296296296297,0.9191321499013805
,"Brunch,Burgers,Coffee Shop",Boston,False,False,42.342115,South End Buttery,-71.070304,103.0,722513,0.0007792018511,5.418566123e-05,2118.0,97.0,133.0,MA,314 Shawmut Ave,Limited-Service Restaurants,Restaurants and Other Eating Places,12,64,12,32,9,129.0,12,0.1111111111111111,4.225806451612903,7.0,1.3609692328857412,0.49612403100775193,0.09302325581395349,0.06976744186046512,0.09302325581395349,0.24806201550387597,0.33488372093023255,0.0031199035666170318,0.9945848061593848,44,0.4691358024691358,0.5581395348837209
,"Cafe,Cafeteria",Boston,True,False,42.349251,Fresh Life Cafe,-71.063546,260.0,722513,0.007866926673,0.0005465831512,2111.0,588.0,1351.0,MA,795 Washington St,Limited-Service Restaurants,Restaurants and Other Eating Places,32,669,128,459,61,1349.0,12,0.2462362478286045,43.16129032258065,66.0,11.957172969888902,0.49592290585618976,0.023721275018532245,0.0452186805040771,0.09488510007412898,0.3402520385470719,0.30704225352112674,0.03190810465858328,0.9461331921917382,66,0.19753086419753085,0.5117370892018779
,Cafeteria,Boston,False,False,42.352576,88 Food Connection,-71.125267,25.0,722513,0.0122298569,0.0008501777898,2215.0,929.0,2087.0,MA,1095 Commonwealth Ave Ste 204,Limited-Service Restaurants,Restaurants and Other Eating Places,291,1011,205,372,205,2084.0,13,0.20066975785677485,67.0,101.0,12.32621125370516,0.4851247600767754,0.13963531669865642,0.09836852207293666,0.09836852207293666,0.1785028790786948,0.34692898272552786,0.049303930605781275,0.9444457481872116,74,0.09876543209876543,0.5782149712092132
,,Boston,True,False,42.351265,Mlw Financial Consulting,-71.057711,2.0,722511,0.004227426909,0.0002910085654,2111.0,519.0,726.0,MA,127 South St,Full-Service Restaurants,Restaurants and Other Eating Places,16,619,29,42,16,722.0,12,0.15669205658324264,23.258064516129032,41.0,8.500351954517905,0.8573407202216067,0.0221606648199446,0.0221606648199446,0.04016620498614958,0.05817174515235457,0.5232686980609418,0.017135833983313243,0.9619396603900717,66,0.19753086419753085,0.8721144967682364
Subway,"Breakfast,Counter Service,Dinner,Lunch,Sandwich Shop",Boston,True,False,42.338469,Subway,-71.106894,109.0,722513,1.117071845e-05,8.140441294e-07,2115.0,2.0,2.0,MA,350 Longwood Ave,Limited-Service Restaurants,Restaurants and Other Eating Places,0,1,0,0,0,1.0,15,0.5,0.06451612903225806,1.0,0.24567010018915833,1.0,0.0,0.0,0.0,0.0,0.6,2.3635633080432058e-05,0.9996845611638265,75,0.0864197530864198,1.0
,Japanese Food,Boston,False,False,42.350807,Tora Ramen,-71.06161,7.0,722511,0.0002750021989,1.850050042e-05,2111.0,47.0,47.0,MA,99 Harrison Ave,Full-Service Restaurants,Restaurants and Other Eating Places,0,47,0,0,0,47.0,15,0.0,1.5161290322580645,5.0,1.8293479843558484,1.0,0.0,0.0,0.0,0.0,0.6,0.0010872391216998748,0.9924431234378994,66,0.19753086419753085,1.0
,"Sandwich Shop,Seafood,Soup",Boston,True,False,42.360069,Boston Chowda,-71.056207,2.0,722511,0.003885656907,0.0002659996365,2109.0,617.0,658.0,MA,1 Faneuil Hall Market Pl,Full-Service Restaurants,Restaurants and Other Eating Places,64,531,35,2,23,655.0,11,0.19869281045751633,22.29032258064516,66.0,15.37948685831143,0.8106870229007633,0.09770992366412214,0.035114503816793895,0.05343511450381679,0.0030534351145038168,0.5254961832061068,0.015528610933843863,0.9304845093697088,47,0.4320987654320988,0.875826972010178
,"Bar or Pub,Italian Food,Late Night,Wine Bar",Boston,False,False,42.363103,Lucca Restaurant & Bar,-71.055312,1.0,722511,0.0004662522053,3.264602426e-05,2113.0,79.0,79.0,MA,226 Hanover St,Full-Service Restaurants,Restaurants and Other Eating Places,0,79,0,0,0,79.0,17,0.4625,2.5161290322580645,5.0,1.5631021212368668,1.0,0.0,0.0,0.0,0.0,0.6,0.0018435793802737007,0.9936605445162877,40,0.5185185185185186,1.0
,Mexican Food,Boston,True,False,42.362974,Viva Burrito,-71.064113,9.0,722511,0.0009816569647,6.823212837e-05,2114.0,153.0,167.0,MA,66 Staniford St,Full-Service Restaurants,Restaurants and Other Eating Places,13,139,6,0,6,164.0,14,0.15163934426229508,5.32258064516129,8.0,1.0891576139441375,0.8475609756097561,0.07926829268292683,0.036585365853658534,0.036585365853658534,0.0,0.5402439024390244,0.003923515091351722,0.9958276769043941,52,0.37037037037037035,0.9004065040650407
,Thai Food,Boston,False,False,42.349546,Nud Pob Thai Cuisine,-71.107403,17.0,722511,0.001586677544,0.0001098294826,2215.0,250.0,270.0,MA,738 Commonwealth Ave,Full-Service Restaurants,Restaurants and Other Eating Places,12,237,4,8,8,269.0,10,0.2604166666666667,8.612903225806452,17.0,1.8781840810335015,0.8810408921933085,0.04460966542750929,0.02973977695167286,0.01486988847583643,0.02973977695167286,0.5464684014869888,0.006357985298636224,0.9922198182087211,74,0.09876543209876543,0.9107806691449815
,"Sandwich Shop,Truck or Cart,Vietnamese Food",Boston,False,False,42.351137,Bon Me,-71.062893,4.0,722511,0.02890950027,0.002000426898,2116.0,3099.0,4892.0,MA,1 Citywide St,Full-Service Restaurants,Restaurants and Other Eating Places,150,3763,337,496,144,4890.0,12,0.30006101281269065,160.5483870967742,237.0,60.0939257891626,0.7695296523517382,0.03067484662576687,0.029447852760736196,0.0689161554192229,0.10143149284253579,0.47398773006134964,0.1156018813963932,0.7260257439826401,81,0.012345679012345734,0.7899795501022494
,Chinese Food,Boston,False,False,42.350521,Clay Pot Cafe,-71.060476,1.0,722511,0.0003623628751,2.601650157e-05,2111.0,62.0,62.0,MA,74 Kneeland St,Full-Service Restaurants,Restaurants and Other Eating Places,0,62,0,0,0,62.0,10,0.1875,1.967741935483871,4.0,1.6161258128871419,1.0,0.0,0.0,0.0,0.0,0.6,0.0014417736179063556,0.9934180913224134,66,0.19753086419753085,1.0
,"Bar or Pub,Italian Food,Late Night,Seafood,Wine Bar",Boston,False,False,42.364623,Giacomo's Ristorante Boston,-71.053375,1.0,722511,0.0005292723121,3.672105039e-05,2113.0,90.0,90.0,MA,355 Hanover St,Full-Service Restaurants,Restaurants and Other Eating Places,0,85,0,0,5,90.0,16,0.2578268876611418,2.967741935483871,5.0,1.3315978993903415,0.9444444444444444,0.0,0.05555555555555555,0.0,0.0,0.5666666666666667,0.0021035713441584533,0.9947191078911706,40,0.5185185185185186,0.9444444444444444
,,Boston,False,False,42.377017,Angelo's Seafood Restaurant,-71.030254,4.0,722511,0.0008038731254,5.568483021e-05,2128.0,106.0,137.0,MA,297 Chelsea St,Full-Service Restaurants,Restaurants and Other Eating Places,19,105,0,0,12,136.0,15,0.18867924528301888,4.354838709677419,7.0,1.0640272582239123,0.7720588235294118,0.13970588235294118,0.08823529411764706,0.0,0.0,0.5191176470588236,0.00321444609893876,0.9959425865762395,52,0.37037037037037035,0.8651960784313727
,"American Food,Bar or Pub,Late Night,Sports Bar",Boston,False,False,42.364613,The Harp,-71.062389,10.0,722511,0.0009199132269,6.396045958e-05,2114.0,142.0,157.0,MA,85 Causeway St,Full-Service Restaurants,Restaurants and Other Eating Places,7,121,11,3,13,155.0,9,0.3442028985507246,4.967741935483871,10.0,1.4252078731854532,0.7806451612903226,0.04516129032258064,0.08387096774193549,0.07096774193548387,0.01935483870967742,0.4864516129032258,0.0036871587605474014,0.9942910721128471,52,0.37037037037037035,0.810752688172043
,"American Food,Bar or Pub,Brunch,Late Night",Boston,False,False,42.350165,City Tap House,-71.047225,35.0,722511,0.001194988128,8.297878918e-05,2210.0,203.0,203.0,MA,10 Boston Wharf Rd,Full-Service Restaurants,Restaurants and Other Eating Places,7,143,39,3,7,199.0,9,0.3023255813953488,6.580645161290323,10.0,1.4761369275674259,0.7185929648241206,0.035175879396984924,0.035175879396984924,0.19597989949748743,0.01507537688442211,0.4452261306532663,0.004774397882247276,0.9940581967412614,82,0.0,0.7420435510887773
,"Cafe,Coffee Shop",Boston,False,,42.344865,Render Coffee,-71.037616,13.0,722515,7.559760077e-05,5.085237553e-06,2210.0,11.0,13.0,MA,2 Drydock Ave,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,0,10,0,0,0,10.0,15,0.42105263157894735,0.41935483870967744,2.0,0.6103512234975645,1.0,0.0,0.0,0.0,0.0,0.6,0.0002836275969651847,0.9980170404699649,82,0.0,1.0
,"Coffee Shop,Donut Shop,Ice Cream Shop",Boston,False,False,42.344393,Blackbird Doughnuts Fenway,-71.099926,5.0,722515,0.003257285113,0.0002219268249,2215.0,349.0,554.0,MA,20 Kilmarnock St,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,110,369,20,9,44,552.0,17,0.40772532188841204,18.193548387096776,59.0,10.57208544397724,0.6684782608695652,0.19927536231884058,0.07971014492753623,0.036231884057971016,0.016304347826086956,0.48079710144927534,0.013070505093478929,0.952466566651359,74,0.09876543209876543,0.8013285024154589
,"Bar or Pub,Italian Food,Late Night,Wine Bar",Boston,False,False,42.340995,SRV Boston,-71.081659,108.0,722511,0.0005576632801,3.777995405e-05,2118.0,75.0,96.0,MA,569 Columbus Ave,Full-Service Restaurants,Restaurants and Other Eating Places,10,46,17,21,0,94.0,9,0.1736842105263158,2.935483870967742,5.0,1.6836114000903084,0.48936170212765956,0.10638297872340426,0.0,0.18085106382978725,0.22340425531914893,0.33617021276595743,0.0022453851426410456,0.9931095104664104,44,0.4691358024691358,0.5602836879432624
,"Italian Food,Pizza",Boston,False,False,42.36375,Galleria Umberto,-71.05419,1.0,722511,0.001034000079,7.14462388e-05,2113.0,176.0,176.0,MA,289 Hanover St,Full-Service Restaurants,Restaurants and Other Eating Places,20,148,0,0,6,174.0,13,0.16532258064516128,5.645161290322581,8.0,1.123025495840594,0.8505747126436781,0.11494252873563218,0.034482758620689655,0.0,0.0,0.5563218390804596,0.004136235789075611,0.9956728145045878,40,0.5185185185185186,0.9272030651340994
,"Diner,Soup",Boston,False,False,42.364529,Boston Soup Company,-71.062304,14.0,722511,0.001647872245,0.0001144361274,2114.0,255.0,282.0,MA,80 Causeway St,Full-Service Restaurants,Restaurants and Other Eating Places,6,222,25,4,22,279.0,17,0.34793187347931875,9.0,17.0,2.3000701251581788,0.7956989247311828,0.021505376344086023,0.07885304659498207,0.08960573476702509,0.014336917562724014,0.48602150537634403,0.006641612895601409,0.9902907254642239,52,0.37037037037037035,0.8100358422939068
,Pizza,Boston,False,False,42.34532,Otto,-71.064932,1.0,722511,0.01212548587,0.0008401212568,2118.0,1331.0,2073.0,MA,345 Harrison Ave,Full-Service Restaurants,Restaurants and Other Eating Places,79,1775,63,110,44,2071.0,7,0.23705263157894738,66.06451612903226,94.0,13.995242241956023,0.8570738773539353,0.038145823273780785,0.021245774987928536,0.03042008691453404,0.05311443746982134,0.5295026557218735,0.04897303174265523,0.9368140295878067,44,0.4691358024691358,0.8825044262031225
,Cafe,Boston,False,False,42.368189,Cafe Iterum,-71.040682,85.0,722513,0.0002109674086,1.455268012e-05,2128.0,14.0,36.0,MA,11 Msgr Albert a Jacobbe Rd,Limited-Service Restaurants,Restaurants and Other Eating Places,1,22,2,8,0,33.0,8,0.27692307692307694,1.1612903225806452,3.0,0.7660865862605107,0.6666666666666666,0.030303030303030304,0.0,0.06060606060606061,0.24242424242424243,0.4121212121212121,0.0008272471578151221,0.9973049335810277,52,0.37037037037037035,0.6868686868686869
,"American Food,Burgers,Sandwich Shop",Boston,False,False,42.354021,LoLa Burger,-71.045718,16.0,722511,0.01372027402,0.000944978776,2210.0,1442.0,2351.0,MA,11 Fan Pier Blvd,Full-Service Restaurants,Restaurants and Other Eating Places,140,1569,165,401,74,2349.0,11,0.18117427772600186,74.19354838709677,129.0,19.547162742452333,0.6679438058748404,0.05959982971477224,0.031502767134951044,0.070242656449553,0.17071094082588337,0.4246062154108131,0.05554373773901534,0.9114276255939184,82,0.0,0.7076770256846886
,,Boston,True,,42.365606,Gladco Enterprises,-71.009564,1.0,722511,1.154006292e-05,7.293506011e-07,2128.0,2.0,2.0,MA,500 Logan Airport,Full-Service Restaurants,Restaurants and Other Eating Places,0,2,0,0,0,2.0,12,0.5,0.06451612903225806,1.0,0.24567010018915833,1.0,0.0,0.0,0.0,0.0,0.6,2.3635633080432058e-05,0.9996845611638265,52,0.37037037037037035,1.0
,"Mexican Food,Truck or Cart",Boston,False,,42.359782,Tacos Calleteco,-71.060191,95.0,722511,0.0004814584595,3.23216491e-05,2108.0,56.0,83.0,MA,2 Tremont St,Full-Service Restaurants,Restaurants and Other Eating Places,3,59,3,14,1,80.0,14,0.046218487394957986,2.5806451612903225,11.0,2.0910592091150773,0.7375,0.0375,0.0125,0.0375,0.175,0.4575,0.0019381219125954288,0.991246437195566,31,0.6296296296296297,0.7625000000000001
,"Bar or Pub,Late Night,Seafood",Boston,True,False,42.359711,Walrus and Carpenter Oyster Bar,-71.055894,1.0,722511,0.001876276994,0.0001301716209,2109.0,314.0,318.0,MA,4 S Market St,Full-Service Restaurants,Restaurants and Other Eating Places,17,287,4,0,8,316.0,15,0.2632850241545894,10.451612903225806,20.0,4.249012862038546,0.9082278481012658,0.05379746835443038,0.02531645569620253,0.012658227848101266,0.0,0.5664556962025316,0.007492495686496963,0.9813790979157069,47,0.4320987654320988,0.9440928270042193
,"American Food,Bar or Pub,Cocktail Lounge,Late Night",Boston,True,False,42.351355,Rock&Rye,-71.064263,7.0,722511,0.04969002211,0.00341347461,2116.0,5192.0,8441.0,MA,57 Stuart St,Full-Service Restaurants,Restaurants and Other Eating Places,340,6137,465,1235,262,8439.0,17,0.32118383742911155,271.61290322580646,569.0,107.43750694251467,0.7272188647944069,0.04028913378362365,0.03104633250385117,0.055101315321720586,0.14634435359639766,0.45244697239009357,0.19948474319884657,0.5095451085756691,81,0.012345679012345734,0.7540782873168227
,"Bar or Pub,Cocktail Lounge,Japanese Food,Late Night,Seafood,Sushi",Boston,True,False,42.354485,Fuji at HSP,-71.055319,43.0,722511,0.007971295738,0.0005445527386,2110.0,678.0,1377.0,MA,100 High St,Full-Service Restaurants,Restaurants and Other Eating Places,79,805,172,259,60,1375.0,14,0.21787322480083132,43.03225806451613,75.0,22.620977804609346,0.5854545454545454,0.05745454545454545,0.04363636363636364,0.12509090909090909,0.18836363636363637,0.3742545454545454,0.03252263111867451,0.8973724691911131,46,0.4444444444444444,0.6237575757575757
,"Coffee Shop,Gourmet",Boston,False,False,42.363853,Polcari's Coffee,-71.055388,13.0,722515,0.01098930595,0.0007517098568,2113.0,1308.0,1871.0,MA,105 Salem St,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,98,1337,226,131,76,1868.0,17,0.38341105929380415,60.25806451612903,150.0,25.512764347302685,0.7157387580299786,0.05246252676659529,0.04068522483940043,0.12098501070663811,0.07012847965738758,0.4504282655246252,0.044198633860407954,0.8841496463084116,40,0.5185185185185186,0.7507137758743754
,"Halal Food,Middle Eastern Food",Boston,False,False,42.357122,Shawarma Falafel,-71.059672,124.0,722511,0.0005377836691,3.741690561e-05,2108.0,65.0,91.0,MA,26 Province St,Full-Service Restaurants,Restaurants and Other Eating Places,0,60,13,13,4,90.0,14,0.2079207920792079,2.935483870967742,5.0,1.2426684054360144,0.6666666666666666,0.0,0.044444444444444446,0.14444444444444443,0.14444444444444443,0.39999999999999997,0.0021272069772388853,0.9951257419667656,31,0.6296296296296297,0.6666666666666666
,"American Food,Bar or Pub,Late Night",Boston,True,False,42.364564,Game On,-71.021048,15.0,722511,0.09477238089,0.006579296576,2128.0,9389.0,16163.0,MA,Terminal a Ste,Full-Service Restaurants,Restaurants and Other Eating Places,3417,7832,1536,1596,1780,16161.0,16,0.23177848432406326,516.5806451612904,596.0,47.97833798406109,0.48462347627003277,0.21143493595693336,0.11014169915228018,0.0950436235381474,0.09875626508260628,0.375348060144793,0.38199910184594293,0.7814248093360142,52,0.37037037037037035,0.6255801002413217
,Coffee Shop,Boston,False,False,42.363289,Cuppacoffee,-71.0599,1.0,722515,0.0007857568032,5.430394262e-05,2114.0,130.0,134.0,MA,1 Merrimac St,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,1,132,0,0,0,133.0,17,0.24285714285714285,4.258064516129032,6.0,1.1350072313393023,0.9924812030075187,0.007518796992481203,0.0,0.0,0.0,0.5984962406015036,0.0031435391996974637,0.9956180274848726,52,0.37037037037037035,0.9974937343358394
,"Cafe,Coffee Shop",Boston,False,False,42.341132,Render Coffee,-71.081451,1.0,722515,0.0006539607069,4.507997304e-05,2118.0,103.0,110.0,MA,563 Columbus Ave,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,7,102,0,0,0,109.0,18,0.32247557003257327,3.7096774193548385,6.0,2.2460509916811886,0.9357798165137615,0.06422018348623854,0.0,0.0,0.0,0.5871559633027523,0.0025762840057670946,0.9905377303602277,44,0.4691358024691358,0.9785932721712539
